%time,field.force.x,field.force.y,field.force.z,field.torque.x,field.torque.y,field.torque.z
1669909269154946131,1.5073250518452983,0.4919314901766093,10.024421405704654,-1.0,-5.999999999993417,2.296922244907593e-12
1669909269239290459,1.076534741894577,0.5579976778638972,10.004619838462858,-1.0,-5.9999999999934115,2.2975393993005303e-12
1669909269239312688,1.076534741894577,0.5579976778638972,10.004619838462858,-1.0,-5.9999999999934115,2.2975393993005303e-12
1669909269239332601,1.0823802324041734,0.508507186690686,10.009042415611859,-0.9809631296709455,-5.999999999993376,2.299374084104272e-12
1669909269239355913,1.0823802324041734,0.508507186690686,10.009042415611859,-0.9809631296709455,-5.999999999993376,2.299374084104272e-12
1669909269239446649,1.0823802324041734,0.508507186690686,10.009042415611859,-1.0,-5.999999999993376,2.299374084104272e-12
1669909269239492431,1.0823802324041734,0.508507186690686,10.009042415611859,-1.0,-5.999999999993376,2.299374084104272e-12
1669909269239496059,1.0823802324041734,0.508507186690686,10.009042415611859,-1.0,-5.999999999993376,2.299374084104272e-12
1669909269239517856,1.0823802324041734,0.508507186690686,10.009042415611859,-1.0,-5.999999999993376,2.299374084104272e-12
1669909269239535748,0.745291432488421,0.5882876080724553,9.960140679473254,-1.0,-5.999999999993371,2.2981693517798694e-12
1669909269239554595,0.745291432488421,0.5882876080724553,9.960140679473254,-1.0,-5.999999999993371,2.2981693517798694e-12
1669909269239573303,0.745291432488421,0.5882876080724553,9.960140679473254,-0.7447277213049195,-5.999999999993371,2.2981693517798694e-12
1669909269239593215,0.7876973897057726,0.49382907525703124,9.9715823487021,-0.7447277213049195,-5.999999999993329,2.2871089518645517e-12
1669909269239611010,0.7876973897057726,0.49382907525703124,9.9715823487021,-1.0,-5.999999999993329,2.2871089518645517e-12
1669909269239632699,0.7876973897057726,0.49382907525703124,9.9715823487021,-1.0,-5.999999999993329,2.2871089518645517e-12
1669909269261663606,0.7876973897057726,0.49382907525703124,9.9715823487021,-1.0,-5.999999999993329,2.2871089518645517e-12
1669909269261697868,0.7876973897057726,0.49382907525703124,9.9715823487021,-1.0,-5.999999999993329,2.2871089518645517e-12
1669909269261718343,0.7876973897057726,0.49382907525703124,9.9715823487021,-1.0,-5.999999999993329,2.2871089518645517e-12
