%time,field.force.x,field.force.y,field.force.z,field.torque.x,field.torque.y,field.torque.z
1669909449226240312,-0.9636930822273005,21.6874595817819,9.782570933606634,-1.0,-4.772144283720455,3.042217217635261e-12
1669909449226294282,-0.9636930822273005,21.6874595817819,9.782570933606634,-1.0,-4.772144283720455,3.042217217635261e-12
1669909449226316046,-0.9636930822273005,21.6874595817819,9.782570933606634,-1.0,-4.76738609143921,3.042217217635261e-12
1669909449226337356,-0.9636930822273005,21.6874595817819,9.782570933606634,-1.0,-4.764793052705154,3.042217217635261e-12
1669909449226358096,-0.7488912778278687,21.84417885465389,9.748132888465644,-1.0,-4.764793052705176,3.0633851511095997e-12
1669909449226385922,-0.7488912778278687,21.84417885465389,9.748132888465644,-1.0,-5.91861036530622,3.0633851511095997e-12
1669909449226419820,-0.7488912778278687,21.84417885465389,9.748132888465644,-1.0,-4.879076571817314,3.0633851511095997e-12
1669909449226458505,-0.7488912778278687,21.84417885465389,9.748132888465644,-1.0,-4.879076571817314,3.0633851511095997e-12
1669909449226590169,-0.7488912778278687,21.84417885465389,9.748132888465644,-1.0,-4.876513190946497,3.0633851511095997e-12
1669909449226626293,-0.7488912778278687,21.84417885465389,9.748132888465644,-1.0,-4.874413938792007,3.0633851511095997e-12
1669909449226646875,-0.7488912778278687,21.84417885465389,9.748132888465644,-1.0,-4.874413938792007,3.0633851511095997e-12
1669909449226666608,-0.7488912778278687,21.84417885465389,9.748132888465644,-1.0,-4.871694482170492,3.0633851511095997e-12
1669909449226685265,-0.7488912778278687,21.84417885465389,9.748132888465644,-1.0,-4.870087888240008,3.0633851511095997e-12
1669909449226705256,-0.7488912778278687,21.84417885465389,9.748132888465644,-1.0,-4.86840058468259,3.0633851511095997e-12
1669909449226754712,-0.8111882565113206,22.12529528184355,9.696715185610705,-1.0,-4.868400584682669,3.093537752075765e-12
1669909449226818241,-0.8111882565113206,22.12529528184355,9.696715185610705,-1.0,-5.999999999992049,3.093537752075765e-12
1669909449668886460,-0.8111882565113206,22.12529528184355,9.696715185610705,-1.0,-5.999999999992049,3.093537752075765e-12
1669909449668892812,-0.8111882565113206,22.12529528184355,9.696715185610705,-1.0,-5.073560449380431,3.093537752075765e-12
1669909449668897868,-0.8111882565113206,2.1252952818435475,9.696715185610705,-1.0,-5.073329363383045,3.093537752075765e-12
1669909449668903466,-0.8111882565113206,2.1252952818435475,9.696715185610705,-1.0,-5.073329363383045,3.093537752075765e-12
1669909449668909660,-0.8111882565113206,2.1252952818435475,9.696715185610705,-1.0,-5.072866835116609,3.093537752075765e-12
1669909449668914559,-0.8111882565113206,2.1252952818435475,9.696715185610705,-1.0,-5.072616246805665,3.093537752075765e-12
1669909449668922954,-0.8111882565113206,2.1252952818435475,9.696715185610705,-1.0,-5.072616246805665,3.093537752075765e-12
1669909449668927789,-0.8111882565113206,2.1252952818435475,9.696715185610705,-1.0,-5.07216750687554,3.093537752075765e-12
1669909449668932023,-0.8111882565113206,2.1252952818435475,9.696715185610705,-1.0,-5.07216750687554,3.093537752075765e-12
1669909449668936230,-0.8111882565113206,2.1252952818435475,9.696715185610705,-1.0,-5.071716889551338,3.093537752075765e-12
1669909449668940939,-0.8111882565113206,2.1252952818435475,9.696715185610705,-1.0,-5.071716889551338,3.093537752075765e-12
1669909449668944720,-0.8111882565113206,2.1252952818435475,9.696715185610705,-1.0,-5.071257227126496,3.093537752075765e-12
1669909449668949114,-0.8111882565113206,2.1252952818435475,9.696715185610705,-1.0,-5.071020695711188,3.093537752075765e-12
1669909449668953498,-0.8682854339019717,2.3021177334441,9.658534381617503,-1.0,-5.071020695711238,3.1266135976260827e-12
1669909449668957457,-0.8682854339019717,2.3021177334441,9.658534381617503,-1.0,-5.999999999992099,3.1266135976260827e-12
1669909449668961989,-0.8682854339019717,2.3021177334441,9.658534381617503,-1.0,-5.999999999992099,3.1266135976260827e-12
1669909449668966515,-0.8682854339019717,2.3021177334441,9.658534381617503,-1.0,-5.2341653437652,3.1266135976260827e-12
1669909449668970408,-0.8682854339019717,2.3021177334441,9.658534381617503,-1.0,-5.2350009937938236,3.1266135976260827e-12
1669909449668974702,-0.8682854339019717,2.3021177334441,9.658534381617503,-1.0,-5.2350009937938236,3.1266135976260827e-12
1669909449668979902,-0.8682854339019717,2.3021177334441,9.658534381617503,-1.0,-5.236666742443191,3.1266135976260827e-12
1669909449668983861,-0.8682854339019717,2.3021177334441,9.658534381617503,-1.0,-5.237509800265219,3.1266135976260827e-12
1669909449668993936,-0.8682854339019717,2.3021177334441,9.658534381617503,-1.0,-5.237509800265219,3.1266135976260827e-12
1669909449668998706,-0.8682854339019717,2.3021177334441,9.658534381617503,-1.0,-5.239179869525344,3.1266135976260827e-12
1669909449669002759,-0.9493929378210847,2.5243855002947795,9.600258264528883,-1.0,-5.999999999992167,3.180607418663589e-12
1669909449669006749,-0.9493929378210847,2.5243855002947795,9.600258264528883,-1.0,-5.5219334927589445,3.180607418663589e-12
1669909449669011348,-0.9493929378210847,2.5243855002947795,9.600258264528883,-1.0,-5.52464569261768,3.180607418663589e-12
1669909449683191294,-0.9493929378210847,2.5243855002947795,9.600258264528883,-1.0,-5.527588483614789,3.180607418663589e-12
1669909449692064420,-0.9493929378210847,2.5243855002947795,9.600258264528883,-1.0,-5.531930387624228,3.180607418663589e-12
1669909449692067210,-0.9493929378210847,2.5243855002947795,9.600258264528883,-1.0,-5.531930387624228,3.180607418663589e-12
1669909449722612243,-0.9493929378210847,2.5243855002947795,9.600258264528883,-1.0,-5.53582259642925,3.180607418663589e-12
1669909450161532772,-0.9493929378210847,2.5243855002947795,9.600258264528883,-1.0,-5.53582259642925,3.180607418663589e-12
1669909450169970834,-0.9493929378210847,2.5243855002947795,9.600258264528883,-1.0,-5.540599642461886,3.180607418663589e-12
1669909450170006476,-0.9493929378210847,2.5243855002947795,9.600258264528883,-1.0,-5.540599642461886,3.180607418663589e-12
1669909450170038978,-0.9493929378210847,2.5243855002947795,9.600258264528883,-1.0,-5.545966108838301,3.180607418663589e-12
1669909450170068949,-0.9493929378210847,2.5243855002947795,9.600258264528883,-1.0,-5.548659817842534,3.180607418663589e-12
1669909450170099395,-1.0332297857707697,2.4200595018839666,9.53280002883765,-1.0,-5.548659817842569,3.2463535711272642e-12
1669909450170130787,-1.0332297857707697,2.4200595018839666,9.53280002883765,-1.0,-5.999999999992202,3.2463535711272642e-12
1669909450170162937,-1.0332297857707697,2.4200595018839666,9.53280002883765,-1.0,-5.751147802017416,3.2463535711272642e-12
1669909450170195494,-1.0332297857707697,2.4200595018839666,9.53280002883765,-1.0,-5.755116878906157,3.2463535711272642e-12
1669909450170225826,-1.0332297857707697,2.4200595018839666,9.53280002883765,-1.0,-5.759081387209038,3.2463535711272642e-12
1669909450170257373,-1.0332297857707697,2.4200595018839666,9.53280002883765,-1.0,-5.759081387209038,3.2463535711272642e-12
1669909450170288075,-1.0332297857707697,2.4200595018839666,9.53280002883765,-1.0,-5.766944356161093,3.2463535711272642e-12
1669909450170321335,-1.0332297857707697,2.4200595018839666,9.53280002883765,-1.0,-5.770934744351226,3.2463535711272642e-12
1669909450170354247,-1.0332297857707697,2.4200595018839666,9.53280002883765,-1.0,-5.770934744351226,3.2463535711272642e-12
1669909450170387063,-1.0332297857707697,2.4200595018839666,9.53280002883765,-1.0,-5.778926619399587,3.2463535711272642e-12
1669909450170420825,-1.0598605615031917,2.1081992392270967,9.544091762459223,-0.166164701918695,-5.999999999992211,3.328075582429161e-12
1669909450170454615,-1.0598605615031917,2.1081992392270967,9.544091762459223,-0.166164701918695,-5.999999999992211,3.328075582429161e-12
1669909450170486270,-1.0598605615031917,2.1081992392270967,9.544091762459223,-1.0,-5.991150346796936,3.328075582429161e-12
1669909450170519317,-1.0598605615031917,2.1081992392270967,9.544091762459223,-1.0,-5.991150346796936,3.328075582429161e-12
1669909450170553609,-1.0598605615031917,2.1081992392270967,9.544091762459223,-1.0,-5.999999999992211,3.328075582429161e-12
1669909450170588813,-1.0598605615031917,2.1081992392270967,9.544091762459223,-1.0,-5.999999999992211,3.328075582429161e-12
1669909450184869376,-1.0598605615031917,2.1081992392270967,9.544091762459223,-1.0,-5.999999999992211,3.328075582429161e-12
1669909450211832209,-1.0598605615031917,2.1081992392270967,9.544091762459223,-1.0,-5.999999999992211,3.328075582429161e-12
1669909450223768238,-1.0598605615031917,2.1081992392270967,9.544091762459223,-1.0,-5.999999999992211,3.328075582429161e-12
