%time,field.header.seq,field.header.stamp,field.header.frame_id,field.position.x,field.position.y,field.position.z,field.velocity.x,field.velocity.y,field.velocity.z,field.acceleration.x,field.acceleration.y,field.acceleration.z,field.orientation.x,field.orientation.y,field.orientation.z,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z
1669909689130438652,17054,1669909688819082854,,-2.255738333688583,-5.537617381629426,0.08406924104881368,-0.03399985830566876,-0.03600073859907806,-0.13000143120006544,4.588655410044991e-259,1.1159077348301514e-260,5.690480015256702e-259,0.010627280781585924,-0.03975150668610716,0.43723418533070557,-5.074616260151817e-07,1.1626338691884343e-07,6.248480790459055e-07
1669909689158836118,17055,1669909688878625483,,-2.266132280541844,-5.547059915236148,0.07902762135931975,-0.059993308601654,-0.04099866527476998,-0.1339989900703856,7.225265258192827e-64,5.369851076321475e-64,2.5572037175113573e-62,0.01396139892925774,-0.04663710962833889,0.4411634818486334,-5.064868625590751e-07,1.1493319217044035e-07,6.25536046163418e-07
1669909689208377044,17056,1669909689003977393,,-2.2730699682338864,-5.5643424590551716,0.07563430561223362,-0.07499654851442618,-0.058995796719141944,-0.09500902706110818,3.835229269763849e-93,-1.5340917079055395e-92,1.9176146348819244e-93,0.028064386378208184,-0.06914874902823342,0.45223933928528304,-5.03325529355064e-07,1.1064821592592395e-07,6.276565206404981e-07
1669909689247662147,17057,1669909689146386515,,-2.278217971993145,-5.575712630948586,0.07249820801940676,-0.07499654851442618,-0.058995796719141944,-0.09500902706110818,0.0,0.0,0.0,0.04135622647295456,-0.08988482817327714,0.46126191704115094,-5.010524233592173e-07,1.0701623843670595e-07,6.29381379290174e-07
1669909689292607951,17058,1669909689188794963,,-2.2796926957596346,-5.579046983837239,0.06810823154939236,-0.07499654851442618,-0.058995796719141944,-0.09500902706110818,3.946409984545677e-218,3.0329833123909067e-217,-2.0598145542504846e-216,0.04558853207625191,-0.09719279911309187,0.4642713034314614,-5.004463959273919e-07,1.0589032908203265e-07,6.299120939193715e-07
1669909689526938112,17059,1669909689237818978,,-2.2816275630155927,-5.588230534894834,0.071913661206848,-0.07899960989265489,-0.06899894364869874,-0.06600294488584199,0.0,0.0,0.0,0.05267271111626215,-0.1103532426819438,0.46953975425922323,-4.994121593119269e-07,1.0370824570319367e-07,6.308990484120866e-07
1669909689642112405,17060,1669909689408122951,,-2.293290714268468,-5.603985370602909,0.06725668724271759,-0.08899821309134276,-0.06300103093268469,-0.04100452236366178,1.7612755464341018e-153,-2.3828207047594519e-153,-1.1717071532259593e-153,0.06187408553210538,-0.1386044129779318,0.48179888759624667,-4.995230606248929e-07,1.0037411259564481e-07,6.330299301697983e-07
1669909689789606517,17061,1669909689585503057,,-2.3031037109747294,-5.610506731237143,0.05941540202587796,-0.07900056129513933,-0.03800131459150295,-0.016001388636302728,0.0,0.0,0.0,0.05818399855653844,-0.16118980558227136,0.4932298844400016,-5.007004700358654e-07,9.71520450648665e-08,6.350157403129629e-07
1669909689903657466,17062,1669909689728611862,,-2.3141718897682,-5.622868559977216,0.06727117041543462,-0.08899506017883975,-0.03799994651799335,0.0009915527324373431,0.0,0.0,0.0,0.05347503964972944,-0.17735932080459804,0.5014602629106673,-5.012959681066901e-07,9.480443373194394e-08,6.364270757057038e-07
1669909690240898138,17063,1669909689848136050,,-2.32112684945577,-5.631824832697565,0.07018130636334069,-0.08899506017883975,-0.03799994651799335,0.0009915527324373431,1.349401336733507e-79,-4.2168791772922093e-81,2.1590421387736112e-78,0.04300148138228366,-0.18531369767036843,0.5100949331819056,-5.04113930302909e-07,9.558633545019001e-08,6.378342895082681e-07
1669909690299673929,17064,1669909689899548250,,-2.326041787372247,-5.639910490089601,0.07008733585017486,-0.09499984220345861,-0.04399977137584901,0.022999343703833316,-2.698614823775265e-77,-1.2279439883543156e-77,-1.1275826321300393e-77,0.03945698750328219,-0.1848175254998221,0.5118782037719356,-5.047153352805811e-07,9.636364269725321e-08,6.379467928970657e-07
1669909690304194074,17065,1669909690017068783,,-2.333416674645428,-5.650041113744824,0.07021887274792915,-0.09499984220345861,-0.04399977137584901,0.022999343703833316,0.0,0.0,0.0,0.028625255432693564,-0.17926166080181005,0.5162131376327395,-5.062579438869618e-07,9.813630358304602e-08,6.382279194180926e-07
1669909690397279116,17066,1669909690076097302,,-2.3260413500246933,-5.631625863732931,0.07092185658732136,-0.04300279831317153,-0.010001763373430311,0.058998051063042144,0.0,0.0,0.0,0.021002881497459214,-0.17117416906867078,0.5173223698816205,-5.070342791445485e-07,1.0026817892960534e-07,6.376868038617932e-07
