%time,field.force.x,field.force.y,field.force.z,field.torque.x,field.torque.y,field.torque.z
1669910048887858434,1.7443602105133598,-4.684345887444741,7.58048610193573,-1.0,-5.51977215850717,-2.015934213989746
1669910048906291837,1.760907625530413,-4.676565165758943,7.580512686811869,-1.0,-5.5197721585071395,-2.0159342139897607
1669910048923173558,1.760907625530413,-4.676565165758943,7.580512686811869,-1.0,-5.806436259559126,-2.0159342139897607
1669910048940679285,1.760907625530413,-4.676565165758943,7.580512686811869,-1.0,-5.806436259559126,-2.0159342139897607
1669910048955962788,1.760907625530413,-4.676565165758943,7.580512686811869,-1.0,-5.999999999974897,-2.0159342139897607
1669910048995884666,1.7474527710420402,-4.353991980791902,7.2292404614319254,-1.0,-5.999999999974897,-1.5654477104482913
1669910049014504825,1.7474527710420402,-4.353991980791902,7.2292404614319254,-1.0,-5.999999999974897,-1.5654477104482913
1669910049034943009,1.7560081247552182,-4.369613911124469,7.239238440721437,-1.0,-5.900881698454016,-1.5654477104482964
1669910049048565538,1.7560081247552182,-4.369613911124469,7.239238440721437,-1.0,-5.900881698454016,-1.5654477104482964
1669910049068710683,1.7560081247552182,-4.369613911124469,7.239238440721437,-1.0,-5.999999999974886,-1.5654477104482964
1669910049084943366,1.7054875835786052,-4.654762835155838,7.44544533632887,-1.0,-4.664137777144613,-0.0789248454323183
1669910049104141941,1.7054875835786052,-4.654762835155838,7.44544533632887,-1.0,-5.969722421646546,-0.0789248454323183
1669910049123992565,1.7054875835786052,-4.654762835155838,7.44544533632887,-1.0,-5.969722421646546,-0.0789248454323183
1669910049147001532,1.7054875835786052,-4.654762835155838,7.44544533632887,-1.0,-5.969324792663541,-0.0789248454323183
1669910049181741864,1.7054875835786052,-4.654762835155838,7.44544533632887,-1.0,-5.9691085484513176,-0.0789248454323183
1669910049428973813,1.823201541603584,-3.799662680279128,7.438244350181943,-1.0,-5.9691085484513176,-1.9037092477021884
1669910049429018329,1.8515970472865304,-3.7988760699603144,7.4380899795473,-1.0,-5.592827170849532,-1.903709247702205
1669910049463449654,1.8515970472865304,-3.7988760699603144,7.4380899795473,-1.0,-5.934217958278572,-1.903709247702205
1669910049463561901,1.8515970472865304,-3.7988760699603144,7.4380899795473,-1.0,-5.9337855380772195,-1.903709247702205
1669910049463607283,1.8515970472865304,-3.7988760699603144,7.4380899795473,-1.0,-5.9337855380772195,-1.903709247702205
1669910049463919767,1.8515970472865304,-3.7988760699603144,7.4380899795473,-1.0,-5.9329589435019,-1.903709247702205
1669910049463977500,1.8515970472865304,-3.7988760699603144,7.4380899795473,-1.0,-5.9325347863333375,-1.903709247702205
1669910049464023326,1.8515970472865304,-3.7988760699603144,7.4380899795473,-1.0,-5.9325347863333375,-1.903709247702205
1669910049464110324,1.9298156312089227,-3.752319757935337,7.447015252027448,-1.0,-4.777828712525294,-1.9037092477022572
1669910049464161975,1.9298156312089227,-3.752319757935337,7.447015252027448,-1.0,-4.777828712525294,-1.9037092477022572
1669910049466795354,1.9298156312089227,-3.752319757935337,7.447015252027448,-1.0,-5.802266372682301,-1.9037092477022572
1669910049466909723,1.9298156312089227,-3.752319757935337,7.447015252027448,-1.0,-5.802266372682301,-1.9037092477022572
1669910049467056627,1.9298156312089227,-3.752319757935337,7.447015252027448,-1.0,-5.79974243998048,-1.9037092477022572
1669910049469833357,1.9298156312089227,-3.752319757935337,7.447015252027448,-1.0,-5.79974243998048,-1.9037092477022572
1669910049469874082,1.9444783473625937,-3.6173569765097353,7.465503410758026,-1.0,-4.8337105755616605,-1.9037092477023072
1669910049483700457,1.9444783473625937,-3.6173569765097353,7.465503410758026,-1.0,-5.693758845492862,-1.9037092477023072
