%time,field.header.seq,field.header.stamp,field.header.frame_id,field.position.x,field.position.y,field.position.z,field.velocity.x,field.velocity.y,field.velocity.z,field.acceleration.x,field.acceleration.y,field.acceleration.z,field.orientation.x,field.orientation.y,field.orientation.z,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z
1669910108891517230,20293,1669910108464546557,,-0.5799952990933864,-5.706554059650737,1.0493367768655009,-0.015000019149433065,0.0050000518031720655,-0.015000028238795303,8.280421605278095e-171,4.140210802639048e-171,-3.312168642111238e-170,0.025096973514427745,-0.0002666093180376805,0.6415620480682218,-6.782319014267494e-07,1.4327251013330693e-07,7.97547816906879e-07
1669910108898520263,20294,1669910108612596535,,-0.5819717525826413,-5.705441756365145,1.050024197676679,-0.012000018811356776,0.008000052592210044,-0.014000027740249624,-9.185776333615821e-65,6.838601701217959e-65,8.632708859329101e-63,0.022970049935032932,-0.006597511435087355,0.6420771116096198,-6.785839210442652e-07,1.4225183678151538e-07,7.975729245774762e-07
1669910108961025609,20295,1669910108764638007,,-0.5858360941158677,-5.706183481565038,1.0491968897170536,-0.016000018445268376,0.009000053406470383,-0.01600002720039576,0.0,0.0,0.0,0.02046795976604976,-0.014993756065880604,0.6416789780503791,-6.790284787455101e-07,1.4095274234892593e-07,7.975011350156617e-07
1669910109002448446,20296,1669910108885152380,,-0.5880259919041847,-5.706417890731264,1.0482168775650378,-0.016000018445268376,0.009000053406470383,-0.01600002720039576,0.0,0.0,0.0,0.018547966880916533,-0.021300610297592115,0.641093905209992,-6.794284701856438e-07,1.400684985156785e-07,7.974449816377901e-07
1669910109441443631,20297,1669910108933726618,,-0.5898111282646565,-5.708775836818175,1.0505237660802842,-0.021000017951965103,0.006000054375598845,-0.012000026472943931,4.763444401187053e-44,4.0124233831367346e-44,2.1848604192404552e-42,0.018166971935199783,-0.022285665897408435,0.6409746497294364,-6.795378656147176e-07,1.3990819906005757e-07,7.974276075348017e-07
1669910109447370067,20298,1669910109081837493,,-0.5920108091495507,-5.710361056017274,1.0495339302968925,-0.020000017597189664,0.004000055068954721,-0.005000025949772777,0.0,0.0,0.0,0.014205230739234409,-0.029710669068974127,0.6396074188683833,-6.801972748585025e-07,1.3914383258163766e-07,7.972700807898092e-07
1669910109447503823,20299,1669910109226048622,,-0.5947653647602776,-5.7122297989246125,1.0500446489194,-0.021000017251994435,0.003000055789995409,0.000999974559270882,-1.54468693534867e-221,-5.410540235939811e-223,-2.6944626775254023e-220,0.011331450737793958,-0.03406818387705535,0.6382884551081585,-6.808146237522916e-07,1.3846118621066747e-07,7.970226621643046e-07
1669910109594366466,20300,1669910109366532556,,-0.595193924573475,-5.713998982243431,1.0502297447971525,-0.01700001689674066,-0.0009999436005742992,0.002999975083147415,-1.0542197943230523e-81,-6.588873714519077e-83,-1.6867516709168837e-80,0.009627449054800508,-0.03739819776913045,0.635246330791503,-6.809940095583728e-07,1.381100449509643e-07,7.963279222473443e-07
1669910109944747756,20301,1669910109524308311,,-0.5978211827856023,-5.713632993647533,1.0503833232058766,-0.015000016499401716,0.004000056910948275,0.002999975669085027,0.0,0.0,0.0,0.00995484821838133,-0.037660661656477856,0.6305090019711503,-6.808218865638602e-07,1.3851674739578954e-07,7.953079352413519e-07
1669910109958062823,20302,1669910109659475609,,-0.5980047247856001,-5.7116651244445205,1.0504618503513428,-0.007000016204332389,0.007000057232444904,0.005999976104210301,1.1395041373417839e-66,1.2528984622538607e-66,3.6453202089126275e-65,0.011684123355285791,-0.03496227567850951,0.6236792334462642,-6.805083354706927e-07,1.3930611984716402e-07,7.940293577349556e-07
1669910110023881001,20303,1669910109832945999,,-0.5983763878516929,-5.708424046258713,1.049670447039219,-1.6071681970508587e-08,0.011000057355971593,0.008999976299823824,-4.7952304094910005e-219,-6.331228100568081e-219,-6.477387932677269e-220,0.013863251138523935,-0.029439418264075812,0.6149004880992788,-6.803209735717839e-07,1.4056465367344225e-07,7.924548584218018e-07
1669910110098497702,20304,1669910109957826151,,-0.5991843441538505,-5.707332771628771,1.0498755754667575,-1.60716819705086e-08,0.011000057355971593,0.008999976299823824,-5.594486867334279e-232,1.1535510891506402e-234,6.668291053805824e-234,0.014747079487097636,-0.024807349879756302,0.6091156116001066,-6.802924556418051e-07,1.413709364554932e-07,7.915929163570103e-07
1669910110393739057,20305,1669910110019118418,,-0.5986334638803503,-5.70463953384725,1.050625549310216,0.004999983763355801,0.014000057042555508,0.010999976056561549,2.3432762717119234e-243,-5.858190679279809e-244,-9.153422936374701e-246,0.015427796637226265,-0.020436149392688563,0.6039621301004843,-6.802546933514098e-07,1.4223256767954538e-07,7.906562639692554e-07
1669910110406545520,20306,1669910110153625367,,-0.5990914256883441,-5.700801272008687,1.0526441821931014,0.007999983485651717,0.018000056482128303,0.012999975647044007,9.363184552457236e-68,4.920803169902301e-67,1.8822385349917767e-66,0.016505103706245805,-0.011099738647866175,0.5936830085553026,-6.802150815689119e-07,1.4398872079131676e-07,7.888758574313198e-07
1669910110533860165,20307,1669910110300018153,,-0.5983033972937076,-5.697121132905003,1.0562156058006726,0.01199998319052841,0.018000055683323555,0.01299997521183913,2.1944852317823454e-224,1.0725556336645324e-223,1.1062650688583954e-222,0.017117725997984223,-0.0033475294671827527,0.5850175514885514,-6.802499041360026e-07,1.4516830590087252e-07,7.8755376580949e-07
1669910110589990703,20308,1669910110442247918,,-0.5982709497608544,-5.694071897986043,1.0595294286607195,0.01199998319052841,0.018000055683323555,0.01299997521183913,2.3078021466062967e-45,1.6333217843557704e-44,9.510786863632449e-43,0.01715394937649961,0.0029483109495007653,0.5787569073670085,-6.803731030472069e-07,1.4624411597314865e-07,7.867426981441847e-07
1669910110922679809,20309,1669910110520485111,,-0.5990121825587224,-5.692886077903734,1.0604637235713057,0.009999982923768398,0.018000054723541506,0.010999974818460309,-2.8629540855648143e-154,-1.4073731256621031e-154,2.069387130487884e-153,0.01677298473497757,0.00730119035072363,0.5755931925431277,-6.805275894699654e-07,1.46803413107746e-07,7.865526691365671e-07
1669910110962477308,20310,1669910110703060932,,-0.5997750381536038,-5.690099173142907,1.0615551932394767,0.007999982679889639,0.017000053700174142,0.010999974458823428,1.4048587685791771e-146,1.6657671535406091e-146,1.1880824305881232e-144,0.01565024422956185,0.01634067475496792,0.5706938348334116,-6.808307056482891e-07,1.482779900424315e-07,7.861090246543223e-07
1669910111120790022,20311,1669910110887797834,,-0.6000455987885506,-5.687832094484339,1.0602217925246384,0.0069999824930645355,0.015000052752402859,0.010999974183320974,0.0,0.0,0.0,0.01484900593792382,0.022284548750054256,0.5689901715337271,-6.809982687378457e-07,1.4908664918439512e-07,7.861173458826564e-07
1669910111457161680,20312,1669910111057806828,,-0.6006860999058248,-5.686357452960263,1.0599566513718537,0.004999982344830782,0.01300005157724776,0.00799997396472742,0.0,0.0,0.0,0.015294681912161323,0.02732861834331146,0.5691509012547584,-6.808222650881862e-07,1.4961225967790783e-07,7.864707080046889e-07
1669910111605991447,20313,1669910111313114459,,-0.6017918601279961,-5.687371560706952,1.0602241978587057,-1.77120590195459e-08,0.006000050394851268,0.0019999738808346257,-2.020387208367362e-157,2.368328392332424e-157,-1.5716958496651185e-158,0.018464071583579766,0.02904268319013248,0.5740309489925508,-6.802470326033028e-07,1.4951449592675486e-07,7.878016856868689e-07
1669910111981094349,20314,1669910111540619561,,-0.6034306569768118,-5.691678473481836,1.0591771112551922,-0.008000017872657627,-0.0029999500550634065,-0.005000026355992814,0.0,0.0,0.0,0.023466060880149797,0.025809976335066764,0.5827972074567782,-6.794603157917551e-07,1.487099155114823e-07,7.897037345348844e-07
1669910111993765933,20315,1669910111722976426,,-0.6047748146807058,-5.694723006871767,1.0586232272730502,-0.011000018039465499,-0.005999950006248337,-0.007000026601976772,0.0,0.0,0.0,0.0277370120634437,0.020288023510309117,0.5921723027942498,-6.789198321326964e-07,1.4762400297416752e-07,7.915391537729325e-07
1669910112107564444,20316,1669910111867725878,,-0.606863338836452,-5.69760996014831,1.0583277134389004,-0.015000018257767759,-0.006999949745695474,-0.010000026923897157,0.0,0.0,0.0,0.030304587954677942,0.014858107002979182,0.5997382339252866,-6.786725072050687e-07,1.4664027319700446e-07,7.929101320302313e-07
1669910112211374875,20317,1669910112019460417,,-0.6086400288458329,-5.700489415493468,1.0570318246017405,-0.017000018547973072,-0.007999949153639913,-0.01300002735184969,-1.6171287990849282e-299,1.239444658873868e-297,-1.9926810937498296e-297,0.03236771923790904,0.007343824336409455,0.6084656807621958,-6.785614778352187e-07,1.4535758608055443e-07,7.944090099840179e-07
1669910112481790624,20318,1669910112137550683,,-0.6097807884776716,-5.702378070494829,1.0506990959629567,-0.017000018547973072,-0.007999949153639913,-0.01300002735184969,-4.526492159278678e-281,-3.5555485662992086e-283,-2.8075624326164956e-280,0.0327768471679466,0.0031968657592766903,0.6126889097051844,-6.786453153040626e-07,1.446599285848005e-07,7.951361328602488e-07
1669910112514020511,20319,1669910112197215169,,-0.6103548690830841,-5.703332413224784,1.0499127758208109,-0.017000018547973072,-0.007999949153639913,-0.01300002735184969,0.0,0.0,0.0,0.03267747940350141,0.0009809601131198775,0.6145670740305711,-6.787310933639499e-07,1.4439485614227112e-07,7.953361422101718e-07
1669910112514042458,20320,1669910112229283185,,-0.6116727572993046,-5.703968955152652,1.0504941926453593,-0.01900001873001721,-0.006999948512783442,-0.015000027620301878,0.0,0.0,0.0,0.03237674511400712,-0.0033607965376862836,0.6182852611437255,-6.789558207126948e-07,1.4362843387441324e-07,7.959845771890554e-07
1669910112610996392,20321,1669910112391239779,,-0.614734624437387,-5.705732516832107,1.0487041578521823,-0.02000001883507972,-0.003999947778917035,-0.016000027775232763,0.0,0.0,0.0,0.03119402371987512,-0.00875489954986719,0.6223592917883529,-6.79268153551092e-07,1.4293542997674378e-07,7.965949857333313e-07
1669910113039391473,20322,1669910112533177879,,-0.6172518475054328,-5.7070451208368596,1.0505713918847142,-0.02000001884863295,-0.0019999470099746216,-0.016000027795219095,1.0056673907610963e-43,2.178459771967694e-43,7.38089617446419e-42,0.029394282751447065,-0.013932039528512519,0.6259093869751258,-6.79669265920359e-07,1.422404822901867e-07,7.969549627460344e-07
1669910113049035786,20323,1669910112775594349,,-0.620093859645182,-5.705455816490249,1.0492376732445559,-0.01400001853014256,0.005000054472716454,-0.015000027325555847,0.0,0.0,0.0,0.027200391656883482,-0.02146538846241519,0.6264564508178232,-6.799850746314491e-07,1.4121432082487965e-07,7.966484773072789e-07
1669910113130162336,20324,1669910112938738703,,-0.62199313065159,-5.705224612269889,1.0505346006999916,-0.012000018318502255,0.0060000549919727265,-0.016000027013459546,3.2421222532763425e-141,4.438112935620935e-140,5.769304341241621e-140,0.02656732248785687,-0.0264365988999522,0.6237827793417381,-6.801405797558674e-07,1.4037513768925263e-07,7.959432541847864e-07
1669910113223102724,20325,1669910113064328254,,-0.6236436403788256,-5.705416926949443,1.0456454462986442,-0.012000018318502255,0.0060000549919727265,-0.016000027013459546,4.069300172799972e-67,-1.4680508476814945e-67,6.262033292078541e-66,0.02654569591029521,-0.02926264513416399,0.6190744132566479,-6.802214287792061e-07,1.4014363393892933e-07,7.950519012586533e-07
1669910113572945517,20326,1669910113129452933,,-0.6242218074495602,-5.703826738380794,1.0440734177025766,-0.009000018044118065,0.00900005551746284,-0.0140000266088377,0.0,0.0,0.0,0.026516620383372214,-0.030374986305398366,0.6164504800454189,-6.802790402542688e-07,1.399950626597246e-07,7.943946908424923e-07
1669910113604728353,20327,1669910113280115041,,-0.6259546648378319,-5.700850844441181,1.04056968449457,-0.0050000178644772075,0.014000055889194545,-0.011000026343929522,7.84996977627567e-68,-5.14958600912763e-68,4.416083593808306e-66,0.02626398049335421,-0.031399292430537074,0.6082741113983268,-6.804610326845577e-07,1.4005011226343802e-07,7.92849573389029e-07
1669910113693288396,20328,1669910113450743416,,-0.6267417475389893,-5.69741350738392,1.0401956294292407,-1.778113777918801e-08,0.01600005610049474,-0.00800002622103267,0.0,0.0,0.0,0.025826458280810982,-0.03024698664858505,0.5972063341050475,-6.807674211612341e-07,1.4051823358187104e-07,7.909170136809829e-07
1669910114055193188,20329,1669910113622990641,,-0.6275593849900845,-5.692977866774082,1.039712163829819,0.003999982252200966,0.019000056081275685,-0.006000026171869544,-7.862730431637126e-236,6.142758149716505e-238,2.5160737381238802e-234,0.023852840663616703,-0.025444023476302036,0.5850879641093094,-6.813794085398289e-07,1.4157497071723112e-07,7.891918523380955e-07
1669910114099103996,20330,1669910113774330473,,-0.6270182013113619,-5.688642536604484,1.0400000760033168,0.008999982269570017,0.02000005586860126,-0.0020000261462561958,0.0,0.0,0.0,0.02118280190698485,-0.01960742140785854,0.575481228787007,-6.820134045823953e-07,1.427858898810778e-07,7.875946563121951e-07
1669910114164805565,20331,1669910113933851284,,-0.6272834744406375,-5.683925629977824,1.0400369999389134,0.010999982265350953,0.0220000554942682,-2.6152477855187914e-08,0.0,0.0,0.0,0.01786374553397785,-0.0113463138074259,0.5655034820083742,-6.826087931821877e-07,1.4420293334250694e-07,7.863341692358307e-07
1669910114282788349,20332,1669910114093902738,,-0.6266300294583815,-5.679918709180269,1.040033868068101,0.012999982303703876,0.02100005491694343,0.0019999739040794484,0.0,0.0,0.0,0.0149057393340577,-0.0012710157731419258,0.5569291344454292,-6.829970453334443e-07,1.4581132511223035e-07,7.854005351212438e-07
1669910114602724938,20333,1669910114215776805,,-0.6252992105177405,-5.677522170817258,1.0402764514641107,0.014999982434762934,0.0180000540589612,0.003999974097346265,0.0,0.0,0.0,0.013684876509131527,0.006164872928140497,0.5523734908706857,-6.830313062626718e-07,1.469098466935882e-07,7.850289874874733e-07
1669910114616915228,20334,1669910114333111932,,-0.6249001066226855,-5.67480452771197,1.04032118340324,0.014999982434762934,0.0180000540589612,0.003999974097346265,0.0,0.0,0.0,0.01346835082705411,0.013320095684584032,0.5491552611979209,-6.829633526615842e-07,1.4809436198265832e-07,7.847511353916016e-07
1669910114617018365,20335,1669910114379956750,,-0.623850657123351,-5.675146974330504,1.0400446494074775,0.014999982568891288,0.014000053175246064,0.00499997429513923,2.185962131538341e-143,3.045896367334545e-143,1.458445776493811e-140,0.01374397747871825,0.016791299285243255,0.548154195822601,-6.828361325652917e-07,1.4855912407065282e-07,7.847906911693951e-07
1669910114807605638,20336,1669910114533810412,,-0.6224666996017906,-5.673766482060846,1.040243374673566,0.013999982645841035,0.010000052387787568,0.003999974408613508,3.949765564302837e-155,6.918356683709076e-156,5.374300886053671e-138,0.01509929797029308,0.022871909880933572,0.5477318481011704,-6.824985282746952e-07,1.493785009437189e-07,7.851241240751949e-07
1669910114987459660,20337,1669910114704644809,,-0.6209810511703271,-5.675009044218994,1.0313038587874679,0.009999982625493823,0.002000051406401089,0.001999974378608401,0.0,0.0,0.0,0.02081888802936227,0.031780383304710114,0.553088938883123,-6.814749742429477e-07,1.5041077900777928e-07,7.866815422260855e-07
1669910115113973173,20338,1669910114877129258,,-0.6202362730099265,-5.677404788508368,1.0300897625622676,0.004999982465480012,-0.003999949437661603,-2.58573566646958e-08,0.0,0.0,0.0,0.025942699216047416,0.03447476323400522,0.5606145417579764,-6.807727387111384e-07,1.505173324271995e-07,7.882272465478736e-07
1669910115269355472,20339,1669910115036613455,,-0.6201402646128585,-5.679728472149726,1.0295403709425968,0.0009999821695345166,-0.006999950105614215,-0.0030000262937739846,-1.9213692447047876e-188,-6.637133744509511e-188,-2.2538654489372033e-186,0.029637824952883918,0.03458393389147574,0.5674162793542088,-6.803326275803378e-07,1.5031771107759168e-07,7.89508642944278e-07
1669910115635489131,20340,1669910115196952568,,-0.6205866163910047,-5.682433710526664,1.029867050410953,-0.003000018176793547,-0.00899995048502924,-0.0050000268044881795,1.084124366568026e-65,8.98067510391729e-67,-2.159618346955511e-64,0.03356459870980366,0.032302492818606865,0.5774554773152509,-6.800313578269386e-07,1.4966867730620734e-07,7.912510320437487e-07
1669910115658066500,20341,1669910115363951059,,-0.6216174120022857,-5.685367040054893,1.0302645791335152,-0.007000018731865931,-0.009999950694417328,-0.008000027623028101,-2.2705462716886133e-273,-1.450996122843182e-273,-1.018090492408601e-272,0.03618585549765463,0.027430097321506253,0.5883271503795324,-6.799210872317214e-07,1.487119468616225e-07,7.931643761837293e-07
1669910115775076958,20342,1669910115511874330,,-0.6232981034044012,-5.688181349772367,1.0290968960215783,-0.011000019127559331,-0.009999950555882663,-0.00900002820653911,0.0,0.0,0.0,0.036990471597126984,0.02062423876145303,0.5984429633645707,-6.800724511478961e-07,1.475720579962417e-07,7.945650850614448e-07
1669910116030324442,20343,1669910115697990060,,-0.6248720282691603,-5.6913887182220835,1.0297298052732309,-0.013000019392296199,-0.0099999501845894,-0.011000028596934485,-8.729269358376633e-65,-3.125905674460039e-64,4.410155548115258e-63,0.03640704370139147,0.01199019394802825,0.606963798321825,-6.804667388044634e-07,1.459454186361129e-07,7.96035039922511e-07
1669910116145111438,20344,1669910115887541196,,-0.6276130023216492,-5.692730822317807,1.029418539585936,-0.014000019533514893,-0.004999948916339118,-0.011000028805183252,-1.1218023888481867e-79,1.5325225970274037e-78,3.5059010277781925e-78,0.03402012586961156,0.001000520618703149,0.613842782644749,-6.810728762668908e-07,1.4410918705563453e-07,7.969487979296253e-07
1669910116317056771,20345,1669910116068477447,,-0.6297974264908612,-5.694759305340616,1.0301157069247195,-0.015000019393154106,-0.0039999480819396605,-0.012000028598199606,1.1028885995177503e-140,3.4898388070360783e-140,4.517144080435119e-142,0.03089512899906488,-0.011580962324199362,0.6189774678776381,-6.817272234374513e-07,1.420153296053782e-07,7.978264555897473e-07
1669910116435054785,20346,1669910116206721403,,-0.631952917624021,-5.697417778684486,1.029781925830378,-0.018000019148854695,-0.004999947230350509,-0.012000028237942403,5.22135069619627e-65,2.441005781816089e-65,4.0722593029191024e-63,0.029212310962119403,-0.01826811720252053,0.6209719603931187,-6.820219428061618e-07,1.4096480019035732e-07,7.980520290388798e-07
