%time,field.header.seq,field.header.stamp,field.header.frame_id,field.position.x,field.position.y,field.position.z,field.velocity.x,field.velocity.y,field.velocity.z,field.acceleration.x,field.acceleration.y,field.acceleration.z,field.orientation.x,field.orientation.y,field.orientation.z,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z
1669909328879895785,13240,1669909328829540029,,-0.9613888282110916,-3.891528007186743,1.2426959297904936,-0.015000012328458535,-0.00699996508662187,0.06799998181978466,0.0,0.0,0.0,0.005970262345513788,0.0004656209570583769,0.5242034067330401,-3.5934173906347495e-07,1.0849521654097414e-07,4.6239024229775583e-07
1669909328981384679,13241,1669909328855056868,,-0.9611254431708207,-3.8920200066212596,1.2457296507178202,-0.014000104350842974,-0.0079998728859638,0.06899988982326591,-1.932953770921984e-70,-1.558237146360594e-69,-5.030840178277298e-67,0.006379089878565836,0.00034219238219179715,0.5260657481827806,-3.592783714201527e-07,1.0850136592347938e-07,4.627033020232303e-07
1669909329033470937,13242,1669909328962038402,,-0.9619640982353842,-3.89355295575318,1.2493985517548891,-0.014000104350842974,-0.0079998728859638,0.06899988982326591,-1.4772765788457177e-126,1.8909140209225187e-124,4.840739893561648e-122,0.007255822875512408,0.00019370643162908152,0.5292212234018017,-3.5913596363171833e-07,1.0851212916672249e-07,4.6328307122607047e-07
1669909329072673623,13243,1669909329007192847,,-0.9623167795271037,-3.8942016333839122,1.252511783575592,-0.014000104350842974,-0.0079998728859638,0.06899988982326591,-3.2645437393141754e-78,-5.118718312759008e-78,-6.6115362599912006e-80,0.007925789537488015,0.00014510304787407335,0.5311418295550485,-3.5902565216085977e-07,1.0853400921640246e-07,4.6361227671434715e-07
1669909329424836660,13244,1669909329045169935,,-0.9626092016588353,-3.894752434738958,1.2576781441560698,-0.014000012228606416,-0.007999964735324251,0.06999998196703203,-8.105876426737135e-78,-4.526028220622881e-78,-3.069311713299105e-81,0.007925653496407392,0.000145303502815608,0.5311401146462931,-3.5902711442283426e-07,1.085348091861097e-07,4.6360294628256473e-07
1669909329473014668,13245,1669909329147863232,,-0.9634010126721911,-3.8962396962390313,1.267702144077404,-0.014000012228606416,-0.007999964735324251,0.06999998196703203,0.0,0.0,0.0,0.009081898525511889,0.00023787421752885507,0.5342001028689918,-3.5891606276625893e-07,1.0861249370681687e-07,4.6408068149000887e-07
1669909329473065214,13246,1669909329198531713,,-0.9634672293200628,-3.8967948285210934,1.2713096829838624,-0.013000112760178513,-0.007999964580622082,0.07199978092278632,-3.063078204044949e-220,-7.029102808630191e-220,-6.649848641044825e-217,0.009654595855774772,0.00038796275806873837,0.5358592262942992,-3.5888105404020527e-07,1.0865913591733184e-07,4.6433374910382996e-07
1669909329473135707,13247,1669909329294414546,,-0.9641105331227134,-3.898147395767273,1.2809913907081678,-0.013000112760178513,-0.007999964580622082,0.07199978092278632,-1.0508209054130332e-155,-8.724727780153754e-156,-1.0657659093618601e-157,0.010546766691533094,0.000844272050423811,0.5390552712285377,-3.5885485226184365e-07,1.088037338154135e-07,4.6486580714578474e-07
1669909329473197238,13248,1669909329335876197,,-0.9643846439162979,-3.898734423396059,1.283973411670229,-0.013000112760178513,-0.007999964580622082,0.07199978092278632,0.0,0.0,0.0,0.010610978525434689,0.000905668915150315,0.5393646994635937,-3.588567194161686e-07,1.088203761965048e-07,4.649187013309787e-07
1669909329473287619,13249,1669909329353384101,,-0.9646896137712617,-3.898662876498676,1.2782842687913991,-0.013000012331443008,-0.0070000663041718345,0.07299987994765376,0.0,0.0,0.0,0.010836800295159321,0.0011632958772658242,0.5406019691325827,-3.5886424362893193e-07,1.0887880438610574e-07,4.651137545021835e-07
