%time,field.header.seq,field.header.stamp,field.header.frame_id,field.position.x,field.position.y,field.position.z,field.velocity.x,field.velocity.y,field.velocity.z,field.acceleration.x,field.acceleration.y,field.acceleration.z,field.orientation.x,field.orientation.y,field.orientation.z,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z
1669909269146031035,12415,1669909268686685197,,-3.409345831108617,-3.7935371986161766,0.7799935387673154,0.23000416764435613,-0.019000658033009547,0.03000017434459534,-2.9983846541190245e-80,-1.3474928339827155e-79,-2.501078419222606e-80,0.07692462561105629,0.12504605030368587,0.310355682767689,-3.264727150545824e-07,1.0053435815680808e-07,4.0362992333834144e-07
1669909269249699458,12416,1669909268815339239,,-3.3801234962951945,-3.7870025258717708,0.7799695301118926,0.23000416764435613,-0.019000658033009547,0.03000017434459534,6.946635214887629e-296,-9.173350626601603e-295,-4.707418199063146e-295,0.07182050271678264,0.12444551310144192,0.31242308893821047,-3.2797372215344033e-07,1.001541661050084e-07,4.0391376519354774e-07
1669909269249717490,12417,1669909268862187550,,-3.383896580186372,-3.7852389152056256,0.7800006341433083,0.1960010855638298,-0.010000268756381837,0.025000140711946173,0.0,0.0,0.0,0.07076494428791413,0.1241432642983824,0.3126234901295586,-3.2823898340285167e-07,1.0002182383542383e-07,4.039196054719856e-07
1669909269249735559,12418,1669909268978947371,,-3.361535795224684,-3.7794360348222593,0.7799862433817469,0.1960010855638298,-0.010000268756381837,0.025000140711946173,5.04819486526078e-79,4.1805284427328455e-78,7.383897759905175e-78,0.061007701855698926,0.11978818104810962,0.31356251550089453,-3.302073477833198e-07,9.894708970014363e-08,4.0405754297528973e-07
1669909269262246662,12419,1669909269039662128,,-3.360526487216207,-3.7768778926251163,0.7800561526938057,0.17300073465547758,-0.0040001732347037635,0.018000206668251185,2.252709992063151e-229,5.390428543748365e-229,2.588305964013963e-228,0.057157589504191364,0.1175087203556302,0.31367138063791344,-3.3098651715174753e-07,9.837494305485741e-08,4.0407650971142153e-07
1669909269262250608,12420,1669909269156759368,,-3.3409772150878005,-3.7711499172237573,0.7799952760105265,0.17300073465547758,-0.0040001732347037635,0.018000206668251185,-7.419218762595795e-64,-1.8200363493087046e-63,3.3881204624957827e-63,0.04961665816855643,0.1118525811337765,0.31347122675910555,-3.3223873203744036e-07,9.721179876663028e-08,4.040726463693692e-07
1669909269348949244,12421,1669909269197625687,,-3.3424328374432917,-3.7701582811406897,0.7797766499923323,0.15100068720415888,-1.054151982171968e-07,0.011000202200513152,-5.905148930950383e-217,-1.314956573688194e-217,-1.105281893082349e-216,0.046787665921662835,0.10917771580771429,0.31328973970696694,-3.325130572987171e-07,9.672182742744694e-08,4.0405190633916904e-07
1669909269669018842,12422,1669909269295162789,,-3.3283777790979383,-3.7656579378543165,0.7798520600605218,0.15100068720415888,-1.0541519821719676e-07,0.011000202200513152,-3.536533953397924e-79,4.421945796170328e-80,-1.9949303196266788e-79,0.042204945825368156,0.10377314638153301,0.3128674882617357,-3.331337809208121e-07,9.568244809344983e-08,4.040316659289375e-07
1669909269744609952,12423,1669909269335442977,,-3.322572688282798,-3.763799442183988,0.7796550951545929,0.15100068720415888,-1.0541519821719676e-07,0.011000202200513152,3.0510422323881993e-78,1.0498510752360014e-77,1.4428899112285302e-77,0.03894237234181119,0.09887367046969331,0.31247080814297234,-3.335848077934725e-07,9.477192734586626e-08,4.0402360791923493e-07
1669909269744627193,12424,1669909269365316195,,-3.318266483763096,-3.7624217110947793,0.7800450836812403,0.15100068720415888,-1.0541519821719674e-07,0.011000202200513152,1.3814964571129713e-61,1.6459241688331572e-62,7.779109761134355e-61,0.038739966740863,0.09852466252229952,0.312444562480934,-3.336085723512189e-07,9.471473502334911e-08,4.040245534530775e-07
1669909269744643963,12425,1669909269379682145,,-3.316196011879596,-3.7617588925187806,0.7799762168116606,0.15100068720415888,-1.0541519821719674e-07,0.011000202200513152,0.0,0.0,0.0,0.03715759215169001,0.09561786660142424,0.3122339713306239,-3.33798708718986e-07,9.422677727205976e-08,4.04028245795742e-07
1669909269744660738,12426,1669909269399379152,,-3.3210320495027545,-3.763228319017849,0.7798392801259781,0.13200137580071777,2.228393318723781e-08,0.006000345377818782,-3.8491653897155915e-216,-3.78199197460682e-218,2.2984592356290877e-214,0.03667165914358428,0.09465941174989823,0.31216626205861076,-3.3381240673819995e-07,9.409719031187359e-08,4.040256109989486e-07
1669909269744677631,12427,1669909269504952617,,-3.3077637429863334,-3.758971786577431,0.7798023001086594,0.13200137580071777,2.2283933187237835e-08,0.006000345377818782,-3.5328464918471134e-217,-2.446747231162034e-216,-1.604445492736231e-216,0.0324691858805668,0.08446574204116963,0.3114807121834371,-3.3430090374567044e-07,9.23493830863539e-08,4.0402637251700675e-07
1669909269744694618,12428,1669909269543528877,,-3.3029140716956493,-3.757417219855526,0.7801386040878061,0.13200137580071777,2.2283933187237852e-08,0.006000345377818782,0.0,0.0,0.0,0.03087194398946913,0.07917932000236938,0.3111499391426733,-3.345008435135819e-07,9.143696704820175e-08,4.04025145026593e-07
1669909269774421380,12429,1669909269567202112,,-3.3034903401509377,-3.7590343418100067,0.780086106684094,0.12100034842214633,-0.003999845778035418,1.7808499135855806e-07,0.0,0.0,0.0,0.030891445445590193,0.07919731231838334,0.3111511116336416,-3.344323330739717e-07,9.153473499922827e-08,4.0402269514101735e-07
1669909269774466665,12430,1669909269677738846,,-3.2906606430881955,-3.755373282155838,0.779068771110384,0.12100034842214633,-0.003999845778035418,1.780849913585682e-07,0.0,0.0,0.0,0.02810828429893597,0.06700785994242331,0.3104100152017004,-3.3481141773258945e-07,8.948332527305037e-08,4.0401440259944464e-07
