%time,field.header.seq,field.header.stamp,field.header.frame_id,field.position.x,field.position.y,field.position.z,field.velocity.x,field.velocity.y,field.velocity.z,field.acceleration.x,field.acceleration.y,field.acceleration.z,field.orientation.x,field.orientation.y,field.orientation.z,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z
1669909988954065785,19387,1669909988637088869,,0.20646718314606224,-1.2282535568101816,1.0188462262181825,0.024000581117143684,0.17200115634783633,0.02799988231915901,-1.6472079008847337e-43,-1.0964836068908182e-42,-1.8802147711278091e-41,0.05769313985617508,-0.00895639113813651,-0.12328548273550055,-6.259364033137691e-07,1.3840745563269352e-07,6.419167609656803e-07
1669909988970649040,19388,1669909988773839983,,0.21340857458666954,-1.2073980419895036,1.0203162545069162,0.025999810211975886,0.16800037407451213,0.02799996907461053,-1.91614989816158e-76,-1.3561483434171745e-76,0.0,0.052391609924972826,-0.011270749739288988,-0.1496234265698,-6.265986018346195e-07,1.3793031724011984e-07,6.391473808528328e-07
1669909989012571082,19389,1669909988921775997,,0.2210402957315057,-1.1836663018367168,1.0310436154422542,0.025999810211975886,0.16800037407451213,0.02799996907461053,0.0,0.0,0.0,0.047482152786734844,-0.014660436645622,-0.1737607300360935,-6.27159020272282e-07,1.3737237844200928e-07,6.370876300659481e-07
1669909989173642847,19390,1669909988990472703,,0.2167499947644985,-1.1791457508650705,1.0307956838420622,0.01099997993247869,0.1520000352680406,0.027999970407341847,6.747006683667535e-80,1.349401336733507e-79,2.1590421387736112e-78,0.04676755912279518,-0.015264776307217787,-0.17693195275002793,-6.272139931841507e-07,1.3731440450786745e-07,6.37016630670717e-07
1669909989470618356,19391,1669909989150855430,,0.21903725161556115,-1.1637443591199395,1.0353040881475606,0.00600020097770727,0.13400082769961902,0.027000015557201357,1.1106673892252649e-291,2.429530405271946e-292,5.824755313840591e-292,0.04325462958597015,-0.01781114789544347,-0.18767096417543705,-6.278141142329375e-07,1.3708482067908891e-07,6.365165449850275e-07
1669909989540331177,19392,1669909989298837076,,0.2219269241878821,-1.1505792736756122,1.040645892940983,0.005000067755625502,0.12100115900068559,0.026999972321424676,1.6508580784716794e-229,2.854959355790008e-230,-2.606553520295634e-232,0.04091050193688872,-0.018239552388235936,-0.18394329562560507,-6.281441588685764e-07,1.3730765136360706e-07,6.388330519314174e-07
1669909989718649293,19393,1669909989518701357,,0.22646204189182284,-1.1307301268372139,1.0415418117591848,0.004999981567439286,0.1100000343250673,0.027999972818343648,-9.828413039546407e-237,-1.5725460863274251e-235,-1.2580368690619401e-234,0.03968786548845493,-0.017616307667861264,-0.16477661316394077,-6.282230926110359e-07,1.377137221447464e-07,6.42997745743237e-07
1669909990043378984,19394,1669909989694963749,,0.2318356037049058,-1.1280251302690993,1.0507993952807084,0.013999981945771008,0.08000003462588968,0.02699997337625218,4.3508262016839265e-186,8.370093422607901e-186,1.614621042725479e-185,0.04019841517050793,-0.015329981509330182,-0.13494959664422623,-6.278925661193146e-07,1.384699511760099e-07,6.483278817346093e-07
1669909990082591549,19395,1669909989840764788,,0.23568667160303736,-1.1215165532279785,1.0490387612521512,0.016999848325052552,0.06800057012031918,0.027999928927849346,-4.113048838284543e-77,-4.616887953786609e-77,-6.49998836462314e-78,0.04195070245664745,-0.012401267713682884,-0.10419632598700446,-6.275937330181061e-07,1.392641400188322e-07,6.537137765751552e-07
1669909990103250701,19396,1669909989958862482,,0.23841531749986813,-1.1138570481666028,1.0587782413962048,0.016999848325052552,0.06800057012031918,0.027999928927849346,3.848820924632826e-43,1.583649014776064e-42,3.686556204718238e-41,0.04304496089738308,-0.010191716665048034,-0.0808245249684969,-6.274600756045647e-07,1.3979354890326023e-07,6.574266351278922e-07
1669909990257642118,19397,1669909990054057198,,0.24223213316824274,-1.1118130401783086,1.0616345222189807,0.021999981981162493,0.059000035855345,0.02699997342844239,0.0,0.0,0.0,0.044328482608904096,-0.007706413295055725,-0.05402008336239028,-6.272663068773517e-07,1.4041280227311256e-07,6.619497346065016e-07
1669909990542850525,19398,1669909990215297272,,0.2482036619021615,-1.105496713677222,1.0612727824385562,0.026999734365337855,0.05300033339906872,0.025000072132899863,9.556209490602699e-234,-1.5559549038417687e-234,4.723071820617873e-233,0.046589794303049104,-0.004583792065242065,-0.01564349156959466,-6.269170614930458e-07,1.4116264509372307e-07,6.679736261138411e-07
1669909990579104271,19399,1669909990339480508,,0.2526912708542763,-1.1033684851178203,1.0687370363016644,0.02999998158016544,0.04300003706776516,0.022999972837110326,8.799863734703511e-296,6.589935562781894e-294,9.747990246134535e-293,0.04826939734984137,-0.0022925449974291467,0.013513149155125248,-6.268094583047836e-07,1.4175531742615006e-07,6.720736385690737e-07
1669909990710775886,19400,1669909990495183094,,0.2585200207366867,-1.0967235368113877,1.0707515143047472,0.03299968994266041,0.0430000377335556,0.02100016676361272,-8.280421605278095e-171,-2.070105401319524e-171,4.444060324268742e-197,0.04846826846219976,0.0006452432341035319,0.044348024722346224,-6.271514477678657e-07,1.423469691631994e-07,6.755694670653423e-07
1669909991028605817,19401,1669909990674490862,,0.26443813233390523,-1.0869593522420673,1.070201785654841,0.033999981097193724,0.04700003841308405,0.017999972124893973,0.0,0.0,0.0,0.04599489826071235,0.0031551738485724456,0.06860327259309074,-6.279880605410577e-07,1.4289144569897106e-07,6.790062932886786e-07
1669909991072541450,19402,1669909990812445095,,0.26908670913875465,-1.0797486315611784,1.0707540681370475,0.03499998082765109,0.04800003901532951,0.015999971727411737,-4.5896730302886085e-145,-2.5578318480634857e-144,-5.665453907018445e-142,0.04320776602588694,0.004226449014492317,0.08014666949482674,-6.285899415275577e-07,1.4305247081783608e-07,6.8030913152611e-07
1669909991217383023,19403,1669909990987927448,,0.27391924858313643,-1.0695278144810907,1.0698996269371936,0.03400002956354839,0.05099989282286367,0.015000020408964905,0.0,0.0,0.0,0.03825754325183617,0.004746469323883673,0.0935198588743873,-6.295193870286293e-07,1.4302060205745825e-07,6.81667824962568e-07
1669909991570377370,19404,1669909991196463679,,0.2827483758846346,-1.0555164600070304,1.0783720630115934,0.0399995656781075,0.05599969371565733,0.012000179280313274,0.0,0.0,0.0,0.03133229181131192,0.002250002776385429,0.1024027079486185,-6.306978155056453e-07,1.4235951837087704e-07,6.823306202292245e-07
1669909991627950809,19405,1669909991382545626,,0.28941182295753504,-1.0438211216264637,1.0800839302101155,0.04099996426466204,0.057000040074861945,0.00899998963117979,-2.4892061111444567e-60,-3.982729777831131e-59,-1.2744735289059618e-57,0.026338193664781073,-0.0025252204234949005,0.10362008141116164,-6.314361047857352e-07,1.4135306603929472e-07,6.818682547727173e-07
1669909991655201533,19406,1669909991527287318,,0.2948108222339212,-1.0345965775125145,1.0804552634479716,0.04199998176462186,0.058000040312472655,0.006999973109119788,0.0,0.0,0.0,0.025504758680225947,-0.007679979249203939,0.09954682644799817,-6.312657893152976e-07,1.403963850080095e-07,6.806785979503287e-07
1669909991768121060,19407,1669909991635975993,,0.2977379051734208,-1.0283239227975327,1.0803754073185492,0.038999982180594785,0.057000040591354474,0.004999973722536084,-1.7833435596954894e-295,-2.4793878345506903e-295,3.2486377578303696e-296,0.026490700498509767,-0.01173610572639916,0.09480816667259795,-6.310175020120479e-07,1.3970890284359395e-07,6.798059452125504e-07
1669909992047234524,19408,1669909991745309656,,0.30139293838819015,-1.0217366696311183,1.080473396697633,0.038999982180594785,0.057000040591354474,0.004999973722536084,-1.091120115462776e-232,-7.72850654161888e-232,5.687973417342985e-233,0.028079736319090998,-0.016056087682800424,0.08997789178593152,-6.307843811018103e-07,1.3896443937010377e-07,6.790744130419885e-07
1669909992072351387,19409,1669909991802657483,,0.3033210548302022,-1.0182889935614339,1.0801350983531106,0.038999982180594785,0.057000040591354474,0.004999973722536084,4.2233434528842695e-156,7.360422452751309e-157,-2.6612237533195306e-157,0.028896259006360836,-0.01822070535058451,0.08757872331132432,-6.307051422037626e-07,1.3864105314880454e-07,6.786490253400574e-07
1669909992072444192,19410,1669909991838485339,,0.30500192309056706,-1.0168641794374367,1.0802835182567971,0.039999965289861834,0.05500007524233066,0.0030000085871005923,0.0,0.0,0.0,0.029785303598190538,-0.020546169733943742,0.08452761975795653,-6.306297632235223e-07,1.3840523016593088e-07,6.781439570406057e-07
