%time,field.force.x,field.force.y,field.force.z,field.torque.x,field.torque.y,field.torque.z
1669909388913578669,0.060877452494612225,-0.10804595904443208,10.379572608359183,-1.0,-5.667661442363003,3.1753120329710025e-12
1669909389158184575,0.0303262189906618,-0.1137500891014013,10.389574093673744,-1.0,-5.667661442362999,3.1793516571147795e-12
1669909389158204794,0.0303262189906618,-0.1137500891014013,10.389574093673744,-1.0,-5.852541032335529,3.1793516571147795e-12
1669909389172593102,0.0303262189906618,-0.1137500891014013,10.389574093673744,-1.0,-5.852541032335529,3.1793516571147795e-12
1669909389172611084,0.008602483277441663,-0.10296713387673732,10.389516463552932,-1.0,-5.999999999990796,3.187355584495364e-12
1669909389172628028,0.008602483277441663,-0.10296713387673732,10.389516463552932,-1.0,-5.725846187776971,3.187355584495364e-12
1669909389172644800,0.0015931003374552832,-0.09914348486884207,10.389481538579618,-1.0,-5.949285910884181,3.189034362282669e-12
1669909389172662094,0.0015931003374552832,-0.09914348486884207,10.389481538579618,-1.0,-5.949285910884181,3.189034362282669e-12
1669909389172679918,0.0015931003374552832,-0.09914348486884207,10.389481538579618,-1.0,-5.738649112757382,3.189034362282669e-12
1669909389172696814,0.0015931003374552832,-0.09914348486884207,10.389481538579618,-1.0,-5.738628473107796,3.189034362282669e-12
1669909389172713641,0.0015931003374552832,-0.09914348486884207,10.389481538579618,-1.0,-5.738605174370948,3.189034362282669e-12
1669909389172729867,0.0015931003374552832,-0.09914348486884207,10.389481538579618,-1.0,-5.738605174370948,3.189034362282669e-12
1669909389172746153,-0.02313392087831414,-0.10606623573469696,10.389449067957393,-1.0,-5.82441625535454,3.1886629334008026e-12
1669909389172761885,-0.02313392087831414,-0.10606623573469696,10.389449067957393,-1.0,-5.82441625535454,3.1886629334008026e-12
1669909389172778405,-0.02313392087831414,-0.10606623573469696,10.389449067957393,-1.0,-5.747422394235868,3.1886629334008026e-12
1669909389184332330,-0.02313392087831414,-0.10606623573469696,10.389449067957393,-1.0,-5.74746086121421,3.1886629334008026e-12
1669909389206107413,-0.027815139194351246,-0.10088153570164515,10.389390152187284,-1.0,-5.863027257518819,3.187468963946619e-12
1669909389248827755,-0.027815139194351246,-0.10088153570164515,10.389390152187284,-1.0,-5.863027257518819,3.187468963946619e-12
1669909389261475912,-0.027815139194351246,-0.10088153570164515,10.389390152187284,-1.0,-5.7563376518706715,3.187468963946619e-12
1669909389278915798,-0.027815139194351246,-0.10088153570164515,10.389390152187284,-1.0,-5.7563376518706715,3.187468963946619e-12
1669909389290023039,-0.027815139194351246,-0.10088153570164515,10.389390152187284,-1.0,-5.7565333989806415,3.187468963946619e-12
1669909389318283133,-0.027815139194351246,-0.10088153570164515,10.389390152187284,-1.0,-5.7565333989806415,3.187468963946619e-12
1669909389335133085,-0.027815139194351246,-0.10088153570164515,10.389390152187284,-1.0,-5.756718386776064,3.187468963946619e-12
1669909389344348014,-0.027815139194351246,-0.10088153570164515,10.389390152187284,-1.0,-5.756718386776064,3.187468963946619e-12
1669909389363880316,-0.06588318724772949,-0.08994769824554387,10.389381065315872,-1.0,-5.724330539637765,3.1840505921400796e-12
1669909389380369888,-0.06588318724772949,-0.08994769824554387,10.389381065315872,-1.0,-5.724330539637765,3.1840505921400796e-12
1669909389401382826,-0.06588318724772949,-0.08994769824554387,10.389381065315872,-1.0,-5.753463889243481,3.1840505921400796e-12
1669909389429429548,-0.06588318724772949,-0.08994769824554387,10.389381065315872,-1.0,-5.753536547887603,3.1840505921400796e-12
1669909389674302468,-0.06588318724772949,-0.08994769824554387,10.389381065315872,-1.0,-5.753619064057941,3.1840505921400796e-12
1669909389744062089,-0.06588318724772949,-0.08994769824554387,10.389381065315872,-1.0,-5.753619064057941,3.1840505921400796e-12
1669909389744103449,-0.0872351097531372,-0.06939681891856267,10.379368317346895,-1.0,-5.416370689646232,3.1712860933791297e-12
1669909389744106732,-0.0872351097531372,-0.06939681891856267,10.379368317346895,-1.0,-5.718927695684654,3.1712860933791297e-12
1669909389744183270,-0.0872351097531372,-0.06939681891856267,10.379368317346895,-1.0,-5.718927695684654,3.1712860933791297e-12
1669909389744186740,-0.06712433233615288,-0.06805276082439969,10.379306286167116,-1.0,-5.344689983028992,3.1601208478822074e-12
1669909389744188815,-0.053176667753714886,-0.06629877819523089,10.379229451479679,-1.0,-5.24998704189461,3.1528800725419296e-12
1669909389744190665,-0.053176667753714886,-0.06629877819523089,10.379229451479679,-1.0,-5.24998704189461,3.1528800725419296e-12
1669909389744192495,-0.053176667753714886,-0.06629877819523089,10.379229451479679,-1.0,-5.65398739735766,3.1528800725419296e-12
1669909389744209606,-0.053176667753714886,-0.06629877819523089,10.379229451479679,-1.0,-5.653413169098771,3.1528800725419296e-12
1669909389744360277,-0.053176667753714886,-0.06629877819523089,10.379229451479679,-1.0,-5.652665283871563,3.1528800725419296e-12
1669909389748786496,-0.053176667753714886,-0.06629877819523089,10.379229451479679,-1.0,-5.652665283871563,3.1528800725419296e-12
1669909389748813731,-0.07052897633005482,-0.0846598664550911,10.3691418352261,-1.0,-5.405601491901157,3.1459531729499756e-12
1669909389748816761,-0.07052897633005482,-0.0846598664550911,10.3691418352261,-1.0,-5.405601491901157,3.1459531729499756e-12
1669909389748819110,-0.07052897633005482,-0.0846598664550911,10.3691418352261,-1.0,-5.626766812374413,3.1459531729499756e-12
1669909389748821661,-0.07052897633005482,-0.0846598664550911,10.3691418352261,-1.0,-5.625904857361502,3.1459531729499756e-12
1669909389763012844,-0.03846206130283751,-0.08085719806841078,10.36884955154681,-1.0,-5.625904857361481,3.1311200801301085e-12
1669909389781804280,-0.025655280043947404,-0.07922786842410505,10.368701749566643,-1.0,-4.79154310916965,3.1259928891708153e-12
1669909389802941035,-0.025655280043947404,-0.07922786842410505,10.368701749566643,-1.0,-4.79154310916965,3.1259928891708153e-12
1669909389818925504,-0.025655280043947404,-0.07922786842410505,10.368701749566643,-1.0,-5.5386898572784755,3.1259928891708153e-12
1669909389848701602,-0.025655280043947404,-0.07922786842410505,10.368701749566643,-1.0,-5.537408228442492,3.1259928891708153e-12
1669909389864311903,-0.025655280043947404,-0.07922786842410505,10.368701749566643,-1.0,-5.536115748816038,3.1259928891708153e-12
1669909389899002806,-0.025655280043947404,-0.07922786842410505,10.368701749566643,-1.0,-5.534697205151271,3.1259928891708153e-12
1669909389910321012,-0.025655280043947404,-0.07922786842410505,10.368701749566643,-1.0,-5.534697205151271,3.1259928891708153e-12
1669909389920911571,-0.025655280043947404,-0.07922786842410505,10.368701749566643,-1.0,-5.532146082908481,3.1259928891708153e-12
1669909389942956152,-0.03482621934571663,-0.07893674248877941,10.368576992552516,-1.0,-5.532146082908475,3.124019133324259e-12
1669909389965838619,-0.03482621934571663,-0.07893674248877941,10.368576992552516,-1.0,-5.34562467476261,3.124019133324259e-12
1669909390199971608,-0.03482621934571663,-0.07893674248877941,10.368576992552516,-1.0,-5.34562467476261,3.124019133324259e-12
1669909390232696151,-0.00719681927029639,-0.08210230622401272,10.368252206028673,-1.0,-5.008343973472861,3.1167042739262173e-12
1669909390232730778,-0.00719681927029639,-0.08210230622401272,10.368252206028673,-1.0,-5.008343973472861,3.1167042739262173e-12
1669909390232736032,-0.00719681927029639,-0.08210230622401272,10.368252206028673,-1.0,-5.4520138316038596,3.1167042739262173e-12
1669909390232737908,-0.00719681927029639,-0.08210230622401272,10.368252206028673,-1.0,-5.4520138316038596,3.1167042739262173e-12
1669909390232740256,-0.00719681927029639,-0.08210230622401272,10.368252206028673,-1.0,-5.448517946926756,3.1167042739262173e-12
1669909390232742382,-0.00719681927029639,-0.08210230622401272,10.368252206028673,-1.0,-5.448517946926756,3.1167042739262173e-12
1669909390232744335,-0.00719681927029639,-0.08210230622401272,10.368252206028673,-1.0,-5.444931724444464,3.1167042739262173e-12
1669909390232746387,-0.00719681927029639,-0.08210230622401272,10.368252206028673,-1.0,-5.442976699775958,3.1167042739262173e-12
1669909390232748493,-0.0021544918674596403,-0.0854699593134048,10.39806156937983,-1.0,-5.442976699775935,3.1142230449426894e-12
1669909390233699571,-0.0021544918674596403,-0.0854699593134048,10.39806156937983,-1.0,-5.160036462157147,3.1142230449426894e-12
1669909390233706058,-0.0021544918674596403,-0.0854699593134048,10.39806156937983,-1.0,-5.409903895148199,3.1142230449426894e-12
1669909390240464549,-0.0021544918674596403,-0.0854699593134048,10.39806156937983,-1.0,-5.409903895148199,3.1142230449426894e-12
1669909390240482878,-0.0021544918674596403,-0.0854699593134048,10.39806156937983,-1.0,-5.405786791468987,3.1142230449426894e-12
1669909390265456971,-0.0021544918674596403,-0.0854699593134048,10.39806156937983,-1.0,-5.405786791468987,3.1142230449426894e-12
1669909390282207025,0.009089449168056402,-0.07683626809677353,10.427890014650808,-1.0,-5.196979075688273,3.1130914456165167e-12
1669909390305031982,0.009089449168056402,-0.07683626809677353,10.427890014650808,-1.0,-5.196979075688273,3.1130914456165167e-12
