%time,field.header.seq,field.header.stamp,field.header.frame_id,field.position.x,field.position.y,field.position.z,field.velocity.x,field.velocity.y,field.velocity.z,field.acceleration.x,field.acceleration.y,field.acceleration.z,field.orientation.x,field.orientation.y,field.orientation.z,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z
1669909929232663996,18917,1669909928731114959,,-0.07897362267141468,-3.3870147493646603,1.0609049579076868,0.003999982898715794,0.010000040741768327,-0.011000025218483622,4.848503620916865e-297,2.6378689939717857e-299,3.2211115861879997e-295,0.008619713087099967,0.008837546826548248,0.14081316085503914,-6.028526502503683e-07,1.4538419345579712e-07,6.648190421260225e-07
1669909929301921206,18918,1669909928882310965,,-0.0805004383294685,-3.3861786459050642,1.0594206368967782,-1.710225485708455e-08,0.00900004058993183,-0.014000025219914999,2.490947522240327e-147,4.370777239441684e-148,4.3972181818219964e-145,0.0055638370841091245,0.003979292007469937,0.13897412904785433,-6.03472393119265e-07,1.4448141706265012e-07,6.646619823076352e-07
1669909929301971150,18919,1669909929038172138,,-0.08164746137847016,-3.384908044421642,1.0591528495999176,-0.0020000169783529003,0.009000040528036442,-0.016000025037202433,-2.2169295277864324e-232,-7.875934676966224e-234,-8.608713330154584e-234,0.0018958418200156757,-0.0018861163321268748,0.13784009075301107,-6.042813083014077e-07,1.4331776765011667e-07,6.646434565262754e-07
1669909929659070137,18920,1669909929187799208,,-0.08337686247727538,-3.3842327520887494,1.0594851275186474,-0.005000016699993571,0.008000040724923656,-0.018000024626718632,0.0,0.0,0.0,-0.0019457730078560331,-0.009461390106704215,0.1379404444702903,-6.049396770720702e-07,1.4195849344232306e-07,6.648859472688506e-07
1669909929733744006,18921,1669909929402923750,,-0.08566020508221858,-3.3845596300208545,1.0595000075595797,-0.008000016162108471,0.004000041273179934,-0.01900002383352401,0.0,0.0,0.0,-0.005778439001135283,-0.02084385507030362,0.14021674061484113,-6.054450464052517e-07,1.401364073497383e-07,6.655060354074262e-07
1669909929749926248,18922,1669909929551384816,,-0.08703130749760558,-3.3858985701120643,1.0509982352533551,-0.009000015752217774,4.178150878400569e-08,-0.0200000232290769,1.377803855794173e-298,1.1201952114589527e-299,-3.294917873191559e-296,-0.0068655578809391216,-0.027758498134982545,0.14247376687101365,-6.055519436750329e-07,1.3913347317683846e-07,6.659678472338324e-07
1669909929793705561,18923,1669909929690370101,,-0.08818529108054647,-3.386084519970902,1.0489110942318458,-0.009000015752217774,4.178150878400599e-08,-0.0200000232290769,-1.3638858001576689e-145,-4.1983646463239227e-144,-2.6928268140943386e-145,-0.007059320133947722,-0.034593625904907555,0.14577665783611415,-6.054428910221405e-07,1.384511212139537e-07,6.665712575837215e-07
1669909929827528415,18924,1669909929750396258,,-0.08867697558750286,-3.386165303505246,1.050757682657121,-0.009000015752217774,4.1781508784006e-08,-0.0200000232290769,1.0146560026993514e-207,3.9139853872259073e-205,2.862978785797702e-207,-0.007025022558469374,-0.03500745293462337,0.1460319196878217,-6.054281626639669e-07,1.3841499508260426e-07,6.666166722693704e-07
1669909929866794758,18925,1669909929782707231,,-0.08894157683194572,-3.3862088105064156,1.0500790457925553,-0.009000015752217774,4.1781508784006e-08,-0.0200000232290769,0.0,0.0,0.0,-0.007156487987842297,-0.0345202090023875,0.14560743624943484,-6.054655442636164e-07,1.3838635763887717e-07,6.666100036933128e-07
1669909930198528628,18926,1669909929827980540,,-0.09015316589702058,-3.387363077491205,1.0493316844586194,-0.011000015203985582,-0.001999957309103058,-0.018000022420623905,-3.0469532723515246e-79,-2.8000369010877463e-78,6.4266953366726e-79,-0.006281954899000297,-0.03759340849278914,0.148464336762002,-6.052549900365766e-07,1.3826134267670287e-07,6.671749875928387e-07
