%time,field.force.x,field.force.y,field.force.z,field.torque.x,field.torque.y,field.torque.z
1669909568930094444,-0.6120490416711954,21.057269687017854,5.230984479616037,-1.0,-5.640313560192484,3.46889813058946e-12
1669909568964825977,-0.6120490416711954,21.057269687017854,5.230984479616037,-1.0,-5.0600002200514345,3.46889813058946e-12
1669909568964828059,-0.5967458477524048,21.183540464823306,5.2211939101072025,-1.0,-5.060000220051489,3.4559920250387883e-12
1669909568964874964,-0.5967458477524048,21.183540464823306,5.2211939101072025,-1.0,-5.311523635891924,3.4559920250387883e-12
1669909568964878077,-0.5967458477524048,21.183540464823306,5.2211939101072025,-1.0,-5.546550280803255,3.4559920250387883e-12
1669909568964913443,-0.5967458477524048,21.183540464823306,5.2211939101072025,-1.0,-5.546550280803255,3.4559920250387883e-12
1669909568978327557,-0.5967458477524048,21.183540464823306,5.2211939101072025,-1.0,-5.544763710425284,3.4559920250387883e-12
1669909568978376272,-0.5967458477524048,21.183540464823306,5.387599945530481,-1.0,-5.544763710425284,3.4559920250387883e-12
1669909568997790828,-0.5419037177234337,21.36707215414542,5.630902543743019,-1.0,-5.457848911696273,3.4434981151272825e-12
1669909569019339280,-0.5419037177234337,21.36707215414542,5.630902543743019,-1.0,-5.457848911696273,3.4434981151272825e-12
1669909569037311550,-0.5419037177234337,21.36707215414542,5.963714912612801,-1.0,-5.531635924613265,3.4434981151272825e-12
1669909569053828364,-0.5477101901363122,21.493605549741325,5.951566946147659,-1.0,-5.531635924613336,3.4390905411463934e-12
1669909569078175193,-0.5477101901363122,21.493605549741325,5.951566946147659,-1.0,-5.629368201466448,3.4390905411463934e-12
1669909569099810369,-0.5477101901363122,21.493605549741325,5.951566946147659,-1.0,-5.539624891507793,3.4390905411463934e-12
1669909569119244472,-0.5477101901363122,21.493605549741325,5.951566946147659,-1.0,-5.539624891507793,3.4390905411463934e-12
1669909569151913633,-0.5477101901363122,21.493605549741325,5.951566946147659,-1.0,-5.537719314643691,3.4390905411463934e-12
1669909569172740568,-0.5477101901363122,21.493605549741325,5.951566946147659,-1.0,-5.537719314643691,3.4390905411463934e-12
1669909569187978369,-0.5477101901363122,21.493605549741325,6.117973130582549,-1.0,-5.535971937802633,3.4390905411463934e-12
1669909569209719471,-0.5477101901363122,21.493605549741325,6.117973130582549,-1.0,-5.535971937802633,3.4390905411463934e-12
1669909569232974348,-0.5172432741020981,21.697314623775334,6.2824538809843355,-1.0,-5.711282358561087,3.4404600595703736e-12
1669909569248473536,-0.5172432741020981,21.697314623775334,6.2824538809843355,-1.0,-5.551660740537192,3.4404600595703736e-12
1669909569271585819,-0.5172432741020981,21.697314623775334,6.2824538809843355,-1.0,-5.551660740537192,3.4404600595703736e-12
