%time,field.header.seq,field.header.stamp,field.header.frame_id,field.position.x,field.position.y,field.position.z,field.velocity.x,field.velocity.y,field.velocity.z,field.acceleration.x,field.acceleration.y,field.acceleration.z,field.orientation.x,field.orientation.y,field.orientation.z,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z
1669909388915306127,14148,1669909388785200110,,-1.5843466738901877,-4.647814239896672,0.7595951801354682,-1.2941658377330428e-08,-0.019999966083975085,0.05799998091552682,-4.118046071574423e-84,-4.118046071574423e-84,-1.0542197943230523e-81,0.008792068277330145,-0.0030913098499176783,0.40465269648756674,-3.9018830121447436e-07,1.1640356526829853e-07,4.712797388075343e-07
1669909389164201427,14149,1669909388891436947,,-1.5834999051758902,-4.649824147586275,0.7627231367500547,-1.294165837733057e-08,-0.019999966083975085,0.05799998091552682,0.0,0.0,0.0,0.009891258054693708,-0.000876856826002026,0.4076477164517325,-3.9007844705018346e-07,1.1672947211368694e-07,4.7190201213002287e-07
1669909389184370837,14150,1669909388948060551,,-1.5830404599037566,-4.650894751107621,0.7680408819511682,-1.294165837733057e-08,-0.019999966083975085,0.05799998091552682,-2.4633195521484586e-154,-6.883861555060974e-154,-4.035717986096287e-156,0.0102810447638646,-0.00016234261336123268,0.4090148221151253,-3.900519820052136e-07,1.1679887771036733e-07,4.7218911784223236e-07
1669909389184717747,14151,1669909388981539337,,-1.5833597765749419,-4.652224542159222,0.7699756501719188,-0.0020000131088402768,-0.020999966297314866,0.0579999806689913,3.088646781076394e-78,-3.665998866833645e-78,2.7109212145866238e-80,0.010594751257031021,0.00031951657674333944,0.4104474989200444,-3.9004969102024877e-07,1.1678596737959462e-07,4.724189171547105e-07
1669909389197146336,14152,1669909389102009628,,-1.5825373276667885,-4.654707301173248,0.7733954102448086,-0.0020000131088402768,-0.020999966297314866,0.0579999806689913,0.0,0.0,0.0,0.011123297140038346,0.0007967051142436787,0.4139490303515405,-3.900774863733981e-07,1.1673391922402611e-07,4.7311428365976164e-07
1669909389357006940,14153,1669909389186657217,,-1.583838754184519,-4.6567629009048686,0.7795420350643799,-0.0059998864787754735,-0.01999999806834619,0.05799998050846877,0.0,0.0,0.0,0.01121853406995399,0.0005998952180235051,0.41594680394654304,-3.901347204850832e-07,1.165916068457982e-07,4.7347932555489373e-07
1669909389708537106,14154,1669909389354600894,,-1.5851922136732768,-4.660246827414504,0.7888296908632061,-0.010000013386195312,-0.01799996644464733,0.05699998025998848,-1.790956273733416e-78,-1.6236334604076688e-80,-2.6033762454780202e-79,0.011274677127349975,-0.00130116424553961,0.42209934761411105,-3.90217904189403e-07,1.160994881029105e-07,4.7466072574884026e-07
1669909389759624481,14155,1669909389467974506,,-1.585368672083885,-4.662644823756996,0.7976842490751652,-0.010000013386195312,-0.01799996644464733,0.05699998025998848,4.100614229367527e-154,-1.5954473351914797e-155,-5.470561234849739e-156,0.011411749496637924,-0.0033511984658112226,0.42627431481092515,-3.9020079821586425e-07,1.1569580488891461e-07,4.7545122898355665e-07
1669909389759627291,14156,1669909389522756322,,-1.585454664154344,-4.66380639236155,0.800793326648282,-0.010000013386195312,-0.01799996644464733,0.05699998025998848,3.1986784346843036e-78,6.48378476431385e-79,4.214383458307818e-79,0.011590624672580319,-0.004772990621930262,0.4288985989191154,-3.901765081790092e-07,1.1543789753097763e-07,4.759610062894412e-07
1669909389759629807,14157,1669909389548684014,,-1.5862184518229308,-4.665500231100654,0.800195117521033,-0.01300001343937307,-0.01999996632963452,0.05599998018156967,5.675720988397106e-67,-4.50140934826998e-67,-1.3382042715734475e-64,0.011757792832085556,-0.006062271476869441,0.4311526020701031,-3.901606063553781e-07,1.1518891000145212e-07,4.764036322526013e-07
1669909389772311065,14158,1669909389674081185,,-1.5866559599840129,-4.668555367765093,0.8086683033170107,-0.01300001343937307,-0.01999996632963452,0.05599998018156967,-1.0572047467237567e-146,1.666609255114939e-145,5.554423412227993e-144,0.012145765151441168,-0.009331168467038964,0.4367136556827589,-3.901493692879899e-07,1.146490989520625e-07,4.775012201290846e-07
1669909389789602466,14159,1669909389734437999,,-1.58686749644038,-4.67003147524917,0.8174014454189945,-0.01300001343937307,-0.01999996632963452,0.05599998018156967,1.438423616690813e-43,1.7013562338328028e-43,1.3851841908297006e-41,0.012312033970530933,-0.01063671592204507,0.43914452987571906,-3.901437393064476e-07,1.1446301340074524e-07,4.779542465902225e-07
1669909389937041622,14160,1669909389772764399,,-1.5878207282939065,-4.671343319731896,0.8195331681585061,-0.015000013410031059,-0.019999966129562497,0.05599998022483899,-1.8726705418768793e-96,9.363352709384397e-97,-9.363352709384397e-97,0.012341870504922525,-0.011740664833256531,0.4413485888778652,-3.901927904746057e-07,1.1437645869632113e-07,4.781950786123162e-07
1669909390205360596,14161,1669909389927497982,,-1.5886428052855663,-4.67527702256246,0.8253311069608009,-0.015000013410031059,-0.019999966129562497,0.05599998022483899,0.0,0.0,0.0,0.012019582123880213,-0.014557361845771055,0.4478059415191318,-3.9036019701247625e-07,1.1405971185760363e-07,4.793358176639156e-07
