%time,field.header.seq,field.header.stamp,field.header.frame_id,field.position.x,field.position.y,field.position.z,field.velocity.x,field.velocity.y,field.velocity.z,field.acceleration.x,field.acceleration.y,field.acceleration.z,field.orientation.x,field.orientation.y,field.orientation.z,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z
1669909508908437480,15343,1669909508802165782,,-0.5142482617074807,-3.550428993119845,0.38033930081857814,0.021998415896094484,0.011001594614896072,-0.04399923708716859,0.0,0.0,0.0,0.06879488759727792,0.00474178649465351,0.03781634769025821,-4.181500479200277e-07,1.1085691228153035e-07,4.760398107525257e-07
1669909509135738815,15344,1669909508879038650,,-0.5081808617002489,-3.538255137180825,0.3792597830315461,0.03199921087048427,0.036998015092772674,-0.047999713386841523,6.433395992507896e-67,1.5997317370486042e-65,4.965330966554283e-65,0.06900517958201569,0.0031997452438403684,0.05790593486947593,-4.1824315548740735e-07,1.1086520793297559e-07,4.783996679831186e-07
1669909509283707517,15345,1669909509068048812,,-0.5013868866568948,-3.5204650705592577,0.37150675401533445,0.03599998430124582,0.06000002809258754,-0.04800002315023659,8.702145116536046e-45,4.1233484554597585e-43,6.001644291014225e-42,0.0685235006629874,0.0013609196403212565,0.08870709401880461,-4.185387199328161e-07,1.110120341084683e-07,4.823371151694649e-07
1669909509395305210,15346,1669909509249875288,,-0.4942764488018758,-3.5009687080651792,0.3591869981671361,0.04099964320062419,0.07599893806543742,-0.04800002326703339,0.0,0.0,0.0,0.06666302572886806,0.0005715637553507236,0.1135994935545952,-4.189009437177294e-07,1.1123306008463494e-07,4.851855812509656e-07
1669909509449519987,15347,1669909509364169725,,-0.4906874085384086,-3.491430992722219,0.3616066080554124,0.04099964320062419,0.07599893806543742,-0.04800002326703339,1.5442152706920442e-44,1.0426440829278284e-42,1.5842346632825475e-41,0.06564441805976529,0.0010371936261606152,0.1275521420350696,-4.190971085674419e-07,1.1155480772002393e-07,4.869443220760067e-07
1669909509781160716,15348,1669909509409907424,,-0.48820677726910927,-3.4836268535672272,0.3596557194280618,0.04499969702167869,0.08599931273161338,-0.047000095150081814,0.0,-2.598806207595231e-116,5.916190494266941e-118,0.06539209099555343,0.0012801137319051747,0.13020507068624454,-4.192614481085281e-07,1.1171348245820245e-07,4.878025456542514e-07
1669909509841585100,15349,1669909509544357547,,-0.48381360900018694,-3.470955611603863,0.34918864003737665,0.04499969702167869,0.08599931273161338,-0.047000095150081814,6.502427691384587e-78,1.0559065459939692e-77,-2.1590421387736112e-78,0.06456086223765922,0.0025490293388088503,0.13727855288774826,-4.1945478582078727e-07,1.1212483839413348e-07,4.886964496609155e-07
1669909509841627289,15350,1669909509592167301,,-0.48228551076204956,-3.466441506914016,0.3506247064192731,0.04499969702167869,0.08599931273161338,-0.047000095150081814,4.541340276904055e-307,2.370525947202205e-307,1.1908341268924374e-308,0.06393752440611244,0.0038255800381143956,0.14174379280660787,-4.1958038589969714e-07,1.1242078732717003e-07,4.892366957925891e-07
1669909509842387915,15351,1669909509631722150,,-0.48102359477077383,-3.4627063215748204,0.3489805676383657,0.04499969702167869,0.08599931273161338,-0.047000095150081814,0.0,0.0,0.0,0.06356022076964507,0.004704449780643216,0.1440786152018081,-4.196613285893861e-07,1.1256935029600692e-07,4.894706274388827e-07
1669909509877638254,15352,1669909509668024651,,-0.47868654358114027,-3.453193782576261,0.3420212303609804,0.048999984174645204,0.09800003111575503,-0.04600002333692873,-8.995611672162347e-44,-9.45049149808554e-43,-1.4976653319743162e-41,0.06292846994586299,0.006227504886878066,0.14798458282645655,-4.1979248697539216e-07,1.1293082803255925e-07,4.900160694188539e-07
